"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20121119","5115152","2016517","회수","N11S",1,10
"20121119","5115152","2066007","회수","N11",1,243
"20121119","5083226","2056331","회수","N12",1,10
"20121119","5113634","2179609","회수","PA11",1,9
"20121123","5115152","2016517","회수","N11",1,556
"20121128","5083226","2056331","회수","P14",1,4
"20121128","5113634","2179609","회수","PA11",1,18
"20121126","5113634","2179609","회수","PA11",1,15
"20121122","5113634","2179609","회수","PA11",1,8
"20121201","5115152","2016517","회수","N12",1,4
"20121205","5115152","2016517","회수","N11",1,522
"20121204","5115152","2066007","회수","N11",1,242
"20121211","5113634","2179609","회수","PA11",1,10
"20121213","5113634","2179609","회수","PA12",1,12
"20121208","5115152","2016517","회수","N11",1,1011
"20121220","5115152","2016517","회수","N11S",1,4
"20121219","5115152","2016517","회수","N11S",1,2
"20121229","5115152","2016517","회수","N11S",1,15
"20121229","5083226","2056331","회수","N11",1,21
"20130102","5083226","2056331","회수","P14",1,2
"20130101","5115152","2016517","회수","N11",1,2099
"20130110","5113634","2179609","회수","PA11",1,6
"20130109","5083226","2056331","회수","P13",1,2
"20130108","5115152","2016517","회수","N11",1,2157
"20130105","5115152","2016517","회수","N11",1,1860
"20130119","5115152","2016517","회수","N11S",1,1
"20130118","5115152","2016517","회수","N11",1,800
"20130116","5113634","2179609","회수","PA11",1,8
"20130123","5113634","2179609","회수","PA12",1,15
"20130123","5083226","2056331","회수","N11",1,64
"20130123","5115152","2016517","회수","N11",1,242
"20130122","5113634","2179609","회수","PA11",1,24
"20130122","5113634","2179609","회수","PA12",1,11
"20130128","5115152","2016517","회수","N11S",1,14
"20130126","5115152","2016517","회수","N11S",1,8
"20130125","5083226","2056331","회수","P14",1,6
"20130121","5115152","2016517","회수","N11S",1,3
"20130121","5083226","2056331","회수","N11",1,26
"20130130","5083226","2056331","회수","N11",1,38
"20130202","5083226","2056331","회수","N11",1,24
"20130202","5083226","2056331","회수","P14",1,2
"20130201","5083226","2056331","회수","P14",1,4
"20130129","5113634","2179609","회수","PA12",1,18
"20130213","5113634","2179609","회수","PA11",1,9
"20130212","5115152","2016517","회수","N11S",1,10
"20130205","5083226","2056331","회수","N12",1,9
"20130219","5115152","2016517","회수","N11",1,799
"20130220","5115152","2016517","회수","N11S",1,6
"20130215","5113634","2179609","회수","PA11",1,6
"20130215","5115152","2016517","회수","N11S",1,20
"20130225","5083226","2056331","회수","N11",1,38
"20130228","5083226","2056331","회수","N12",1,11
"20130228","5113634","2179609","회수","PA11",1,9
"20130222","5115152","2016517","회수","N11S",1,9
"20130304","5113634","2179609","회수","PA12",1,18
"20130306","5115152","2066007","회수","N11",1,523
"20130305","5152378","2116717","회수","L14",1,65
"20130308","5115152","2066007","회수","N11",1,241
"20130304","5083226","2056331","회수","P14",1,1
"20130307","5113634","2179609","회수","PA12",1,7
"20130418","5113634","2179609","회수","PA12",1,6
"20130423","5083226","2056331","회수","N12",1,2
"20130417","5115152","2016517","회수","N11S",1,6
"20130419","5083226","2056331","회수","N12",1,1
"20130503","5115152","2016517","회수","N11",1,1598
"20130506","5113634","2179609","회수","PA12",1,8
"20130506","5115152","2016517","회수","N11",1,520
"20130507","5083226","2056331","회수","N11",1,57
"20130502","5115152","2016517","회수","N11",1,1074
"20130502","5115152","2016517","회수","W11",1,1
"20130503","5113634","2179609","회수","PA11",1,18
"20130427","5083226","2056331","회수","N11",1,52
"20130427","5083226","2056331","회수","N12",1,8
"20130425","5083226","2056331","회수","N12",1,4
"20130426","5115152","2016517","회수","N12",1,40
"20130430","5113634","2179609","회수","PA12",1,15
"20130427","5113634","2179609","회수","PA11",1,7
"20130327","5113634","2179609","회수","PA11",1,3
"20130327","5115152","2016517","회수","N11",1,555
"20130327","5083226","2056331","회수","N11",1,9
"20130326","5083226","2056331","회수","P14",1,1
"20130410","5113634","2179609","회수","PA12",1,11
"20130415","5113634","2179609","회수","PA11",1,6
"20130415","5113634","2179609","회수","PA12",1,7
"20130410","5115152","2016517","회수","N11",1,242
"20130410","5115152","2016517","회수","N11S",1,2
"20130412","5115152","2016517","회수","N11S",1,12
"20130416","5113634","2179609","회수","PA12",1,5
"20130413","5113634","2179609","회수","PA11",1,12
"20130323","5083226","2056331","회수","N12",1,3
"20130322","5115152","2016517","회수","N11",1,1639
"20130320","5115152","2016517","회수","N11",1,2212
"20130404","5083226","2056331","회수","N12",1,7
"20130405","5113634","2179609","회수","PA11",1,10
"20130405","5113634","2179609","회수","PA12",1,6
"20130408","5113634","2179609","회수","PA12",1,8
"20130403","5115152","2066007","회수","N11",1,243
"20130406","5115152","2016517","회수","N11",1,1561
"20130313","5115152","2016517","회수","N11",1,280
"20130315","5083226","2056331","회수","N12",1,16
"20130314","5115152","2016517","회수","N11",1,1120
"20130312","5115152","2016517","회수","N11S",1,2
"20130619","5083226","2056331","회수","N12",1,10
"20130617","5115152","2066007","회수","N11",1,243
"20130617","5115152","2066007","회수","N11S",1,1
"20130705","5115152","2016517","회수","N11",1,802
"20130705","5083226","2056331","회수","P14",1,3
"20130705","5113634","2179609","회수","PA12",1,6
"20130708","5115152","2016517","회수","N12",1,44
"20130628","5113634","2179609","회수","PA12",1,4
"20130626","5083226","2056331","회수","N12",1,2
"20130529","5113634","2179609","회수","PA11",1,8
"20130529","5115152","2016517","회수","N11S",1,2
"20130531","5115152","2066007","회수","N11",1,244
"20130612","5083226","2056331","회수","N12",1,26
"20130516","5083226","2056331","회수","N11",1,30
"20130522","5115152","2016517","회수","N11S",1,4
"20130520","5115152","2066007","회수","N11",1,274
"20130521","5115152","2066007","회수","N11S",1,1
"20130606","5115152","2016517","회수","N11",1,1048
"20130607","5152378","2116717","회수","L14",1,122
"20130604","5115152","2016517","회수","N11",1,1572
"20130604","5115152","2066007","회수","N11",1,280
"20130608","5083226","2056331","회수","P13",1,2
"20130515","5113634","2161212","회수","PA12",1,10
"20130510","5083226","2056331","회수","N11",1,52
"20130511","5113634","2179609","회수","PA12",1,9
"20130514","5115152","2016517","회수","N11",1,1079
"20130511","5115152","2016517","회수","N11",1,1840
"20130516","5113634","2179609","회수","PA12",1,18
"20130510","5115152","2066007","회수","N11",1,242
"20130816","5115152","2016517","회수","N11",1,767
"20130820","5113634","2179609","회수","PA12",1,15
"20130820","5115152","2016517","회수","N11",1,560
"20130827","5115152","2016517","회수","N11",1,277
"20130824","5113634","2179609","회수","PA11",1,4
"20130725","5113634","2179609","회수","PA12",1,2
"20130727","5083226","2056331","회수","P13",1,3
"20130725","5115152","2016517","회수","N11",1,1639
"20130724","5113634","2179609","회수","PA12",1,18
"20130730","5152378","2089241","회수","L14",1,78
"20130727","5113634","2179609","회수","PA11",1,14
"20130727","5115152","2016517","회수","N11S",1,2
"20130812","5115152","2016517","회수","N11",1,1395
"20130815","5115152","2016517","회수","N11S",1,3
"20130716","5113634","2179609","회수","PA12",1,8
"20130722","5115152","2016517","회수","N11",1,1079
"20130723","5083226","2056331","회수","N11",1,26
"20130716","5115152","2016517","회수","N11",1,1326
"20130723","5115152","2016517","회수","N11S",1,3
"20130803","5115152","2016517","회수","N11",1,2128
"20130806","5113634","2179609","회수","PA11",1,2
"20130731","5113634","2179609","회수","PA12",1,2
"20130802","5115152","2066007","회수","N11",1,244
"20130805","5113634","2179609","회수","PA11",1,8
"20130713","5115152","2016517","회수","N11",1,1603
"20130713","5115152","2016517","회수","N11S",1,5
"20130710","5083226","2056331","회수","N11",1,117
"20130710","5083226","2056331","회수","P13",1,1
"20130715","5115152","2016517","회수","N11",1,1605
"20130715","5115152","2016517","회수","N11S",1,3
"20130715","5083226","2056331","회수","N11",1,90
"20131017","5113634","2179609","회수","PA11",1,7
"20131017","5113634","2179609","회수","PA12",1,14
"20131021","5113634","2179609","회수","PA11",1,11
"20131105","5113634","2179609","회수","PA11",1,7
"20131104","5113634","2179609","회수","PA11",1,6
"20131105","5115152","2066007","회수","N11",1,244
"20131104","5083226","2056331","회수","P14",1,2
"20131031","5083226","2056331","회수","N12",1,20
"20131106","5115152","2016517","회수","N11",1,1362
"20131106","5115152","2016517","회수","N11S",1,2
"20131026","5113634","2179609","회수","PA12",1,15
"20131023","5115152","2066007","회수","N11",1,244
"20131025","5113634","2179609","회수","PA11",1,13
"20131030","5115152","2016517","회수","N11S",1,2
"20130926","5113634","2179609","회수","PA11",1,6
"20130926","5113634","2179609","회수","PA12",1,26
"20130930","5083226","2056331","회수","N11",1,65
"20130930","5083226","2056331","회수","N12",1,15
"20130928","5152378","2089241","회수","L14",1,133
"20130918","5083226","2056331","회수","N11",1,160
"20130918","5083226","2056331","회수","N12",1,38
"20130914","5083226","2056331","회수","P13",1,4
"20130921","5083226","2056331","회수","N11",1,102
"20130921","5115152","2016517","회수","N11",1,2445
"20130923","5115152","2016517","회수","N11",1,1328
"20130917","5113634","2179609","회수","PA12",1,17
"20130917","5115152","2016517","회수","N11",1,2445
"20131007","5113634","2179609","회수","PA11",1,7
"20131007","5115152","2066007","회수","N11",1,244
"20130909","5083226","2056331","회수","P14",1,3
"20130907","5083226","2056331","회수","N11",1,103
"20130907","5083226","2056331","회수","P13",1,2
"20131214","5113634","2179609","회수","PA12",1,5
"20131218","5083226","2056331","회수","P14",1,3
"20131216","5113634","2179609","회수","PA11",1,6
"20131221","5115152","2016517","회수","N11",1,280
"20140104","5152378","2116717","회수","L14",1,111
"20140107","5115152","2016517","회수","N11",1,280
"20131231","5115152","2016517","회수","N11",1,840
"20131224","5115152","2016517","회수","N11S",1,3
"20131228","5113634","2179609","회수","PA11",1,15
"20131225","5083226","2056331","회수","N12",1,15
"20131123","5113634","2179609","회수","PA12",1,17
"20131123","5083226","2056331","회수","P13",1,6
"20131121","5115152","2066007","회수","N11",1,244
"20131206","5113634","2179609","회수","PA11",1,10
"20131209","5083226","2056331","회수","N12",1,15
"20131120","5115152","2016517","회수","N11",1,1644
"20131116","5083226","2056331","회수","N11",1,85
"20131130","5113634","2179609","회수","PA11",1,9
"20131129","5083226","2056331","회수","N11",1,16
"20131129","5083226","2056331","회수","N12",1,3
"20131203","5115152","2016517","회수","N11",1,1364
"20131130","5083226","2056331","회수","N11",1,22
"20131129","5113634","2179609","회수","PA12",1,11
"20131107","5115152","2016517","회수","N11",1,280
"20140217","5115152","2016517","회수","N11",1,1084
"20140222","5113634","2179609","회수","PA12",1,14
"20140217","5113634","2179609","회수","PA12",1,13
"20140303","5113634","2179609","회수","PA11",1,11
"20140304","5113634","2179609","회수","PA11",1,11
"20140303","5083226","2056331","회수","P14",1,4
"20140226","5083226","2056331","회수","N12",1,30
"20140125","5083226","2056331","회수","P14",1,3
"20140125","5113634","2179609","회수","PA11",1,9
"20140123","5083226","2056331","회수","P13",1,3
"20140124","5115152","2016517","회수","N11",1,1400
"20140210","5115152","2016517","회수","N11",1,3496
"20140213","5113634","2179609","회수","PA12",1,13
"20140213","5115152","2016517","회수","N11",1,280
"20140208","5083226","2056331","회수","N12",1,17
"20140211","5113634","2179609","회수","PA12",1,10
"20140212","5083226","2056331","회수","P13",1,1
"20140212","5083226","2056331","회수","P14",1,3
"20140215","5115152","2016517","회수","N11",1,1644
"20140116","5113634","2179609","회수","PA12",1,13
"20140121","5115152","2066007","회수","N11",1,244
"20140118","5115152","2016517","회수","N11",1,1680
"20140206","5113634","2179609","회수","PA12",1,1
"20140207","5113634","2179609","회수","PA11",1,4
"20140129","5115152","2066007","회수","N11",1,244
"20140129","5083226","2056331","회수","N12",1,16
"20140205","5083226","2056331","회수","N12",1,24
"20140113","5113634","2179609","회수","PA11",1,4
"20140110","5115152","2016517","회수","N11",1,280
"20140108","5113634","2179609","회수","PA12",1,6
"20140111","5115152","2066007","회수","N11",1,244
"20140417","5113634","2179609","회수","PA11",1,5
"20140430","5115152","2016517","회수","N11",1,1680
"20140425","5113634","2179609","회수","PA11",1,7
"20140421","5083226","2056331","회수","P13",1,3
"20140424","5115152","2016517","회수","N11",1,524
"20140422","5115152","2066007","회수","N11",1,244
"20140324","5115152","2016517","회수","N11",1,1048
"20140324","5083226","2056331","회수","N12",1,2
"20140324","5083226","2056331","회수","P13",1,5
"20140326","5115152","2016517","회수","N11",1,280
"20140411","5083226","2056331","회수","P13",1,6
"20140408","5113634","2179609","회수","PA11",1,7
"20140409","5113634","2179609","회수","PA11",1,9
"20140412","5115152","2016517","회수","N11",1,1680
"20140318","5083226","2056331","회수","P13",1,3
"20140321","5115152","2016517","회수","N11",1,804
